th: 17, ph: 33
0.000010 0.000000 0.000000
0.000010 0.196350 0.000000
0.000010 0.392699 0.000000
0.000010 0.589049 0.000000
0.000010 0.785398 0.000000
0.000010 0.981748 0.000000
0.000010 1.178097 0.000000
0.000010 1.374447 0.000000
0.000010 1.570796 0.000000
0.000010 1.767146 0.000000
0.000010 1.963495 0.000000
0.000010 2.159845 0.000000
0.000010 2.356194 0.000000
0.000010 2.552544 0.000000
0.000010 2.748894 0.000000
0.000010 2.945243 0.000000
0.000010 3.141593 0.000000
0.000010 3.337942 0.000000
0.000010 3.534292 0.000000
0.000010 3.730641 0.000000
0.000010 3.926991 0.000000
0.000010 4.123340 0.000000
0.000010 4.319690 0.000000
0.000010 4.516039 0.000000
0.000010 4.712389 0.000000
0.000010 4.908739 0.000000
0.000010 5.105088 0.000000
0.000010 5.301438 0.000000
0.000010 5.497787 0.000000
0.000010 5.694137 0.000000
0.000010 5.890486 0.000000
0.000010 6.086836 0.000000
0.000010 6.283185 0.000000
0.196350 0.000000 -0.000000
0.196350 0.196350 0.000000
0.196350 0.392699 0.000000
0.196350 0.589049 0.000000
0.196350 0.785398 0.000000
0.196350 0.981748 0.000000
0.196350 1.178097 0.000000
0.196350 1.374447 0.000000
0.196350 1.570796 0.000000
0.196350 1.767146 0.000000
0.196350 1.963495 0.000000
0.196350 2.159845 0.000000
0.196350 2.356194 0.000000
0.196350 2.552544 0.000000
0.196350 2.748894 0.000000
0.196350 2.945243 0.000000
0.196350 3.141593 0.000000
0.196350 3.337942 -0.000000
0.196350 3.534292 -0.000000
0.196350 3.730641 -0.000000
0.196350 3.926991 -0.000000
0.196350 4.123340 -0.000000
0.196350 4.319690 -0.000000
0.196350 4.516039 -0.000000
0.196350 4.712389 -0.000000
0.196350 4.908739 -0.000000
0.196350 5.105088 -0.000000
0.196350 5.301438 -0.000000
0.196350 5.497787 -0.000000
0.196350 5.694137 -0.000000
0.196350 5.890486 -0.000000
0.196350 6.086836 -0.000000
0.196350 6.283185 -0.000000
0.392699 0.000000 -0.000000
0.392699 0.196350 0.000000
0.392699 0.392699 0.000000
0.392699 0.589049 0.000000
0.392699 0.785398 0.000000
0.392699 0.981748 0.000000
0.392699 1.178097 0.000000
0.392699 1.374447 0.000000
0.392699 1.570796 0.000000
0.392699 1.767146 0.000000
0.392699 1.963495 0.000000
0.392699 2.159845 0.000000
0.392699 2.356194 0.000000
0.392699 2.552544 0.000000
0.392699 2.748894 0.000000
0.392699 2.945243 0.000000
0.392699 3.141593 -0.000000
0.392699 3.337942 -0.000000
0.392699 3.534292 -0.000000
0.392699 3.730641 -0.000000
0.392699 3.926991 -0.000000
0.392699 4.123340 -0.000000
0.392699 4.319690 -0.000000
0.392699 4.516039 -0.000000
0.392699 4.712389 -0.000000
0.392699 4.908739 -0.000000
0.392699 5.105088 -0.000000
0.392699 5.301438 -0.000000
0.392699 5.497787 -0.000000
0.392699 5.694137 -0.000000
0.392699 5.890486 -0.000000
0.392699 6.086836 -0.000000
0.392699 6.283185 -0.000000
0.589049 0.000000 -0.000000
0.589049 0.196350 0.000000
0.589049 0.392699 0.000000
0.589049 0.589049 0.000000
0.589049 0.785398 0.000000
0.589049 0.981748 0.000000
0.589049 1.178097 0.000000
0.589049 1.374447 0.000000
0.589049 1.570796 0.000000
0.589049 1.767146 -0.000000
0.589049 1.963495 0.000000
0.589049 2.159845 -0.000000
0.589049 2.356194 0.000000
0.589049 2.552544 0.000000
0.589049 2.748894 0.000000
0.589049 2.945243 0.000000
0.589049 3.141593 0.000000
0.589049 3.337942 -0.000000
0.589049 3.534292 -0.000000
0.589049 3.730641 -0.000000
0.589049 3.926991 -0.000000
0.589049 4.123340 0.000000
0.589049 4.319690 -0.000000
0.589049 4.516039 0.000000
0.589049 4.712389 -0.000000
0.589049 4.908739 -0.000000
0.589049 5.105088 -0.000000
0.589049 5.301438 -0.000000
0.589049 5.497787 -0.000000
0.589049 5.694137 -0.000000
0.589049 5.890486 -0.000000
0.589049 6.086836 -0.000000
0.589049 6.283185 -0.000000
0.785398 0.000000 -0.000000
0.785398 0.196350 -0.000000
0.785398 0.392699 -0.000000
0.785398 0.589049 -0.000000
0.785398 0.785398 -0.000000
0.785398 0.981748 -0.000000
0.785398 1.178097 -0.000000
0.785398 1.374447 -0.000000
0.785398 1.570796 -0.000000
0.785398 1.767146 -0.000000
0.785398 1.963495 -0.000000
0.785398 2.159845 -0.000000
0.785398 2.356194 -0.000000
0.785398 2.552544 -0.000000
0.785398 2.748894 -0.000000
0.785398 2.945243 -0.000000
0.785398 3.141593 0.000000
0.785398 3.337942 0.000000
0.785398 3.534292 0.000000
0.785398 3.730641 0.000000
0.785398 3.926991 0.000000
0.785398 4.123340 0.000000
0.785398 4.319690 0.000000
0.785398 4.516039 0.000000
0.785398 4.712389 0.000000
0.785398 4.908739 0.000000
0.785398 5.105088 0.000000
0.785398 5.301438 0.000000
0.785398 5.497787 0.000000
0.785398 5.694137 0.000000
0.785398 5.890486 0.000000
0.785398 6.086836 0.000000
0.785398 6.283185 -0.000000
0.981748 0.000000 0.000000
0.981748 0.196350 -0.000000
0.981748 0.392699 0.000000
0.981748 0.589049 0.000000
0.981748 0.785398 0.000000
0.981748 0.981748 0.000000
0.981748 1.178097 0.000000
0.981748 1.374447 0.000000
0.981748 1.570796 0.000000
0.981748 1.767146 0.000000
0.981748 1.963495 0.000000
0.981748 2.159845 0.000000
0.981748 2.356194 0.000000
0.981748 2.552544 0.000000
0.981748 2.748894 0.000000
0.981748 2.945243 -0.000000
0.981748 3.141593 -0.000000
0.981748 3.337942 0.000000
0.981748 3.534292 -0.000000
0.981748 3.730641 -0.000000
0.981748 3.926991 -0.000000
0.981748 4.123340 -0.000000
0.981748 4.319690 -0.000000
0.981748 4.516039 -0.000000
0.981748 4.712389 -0.000000
0.981748 4.908739 -0.000000
0.981748 5.105088 -0.000000
0.981748 5.301438 -0.000000
0.981748 5.497787 -0.000000
0.981748 5.694137 -0.000000
0.981748 5.890486 -0.000000
0.981748 6.086836 -0.000000
0.981748 6.283185 0.000000
1.178097 0.000000 -0.000000
1.178097 0.196350 0.000000
1.178097 0.392699 0.000000
1.178097 0.589049 0.000000
1.178097 0.785398 -0.000000
1.178097 0.981748 -0.000000
1.178097 1.178097 -0.000000
1.178097 1.374447 -0.000000
1.178097 1.570796 -0.000000
1.178097 1.767146 -0.000000
1.178097 1.963495 -0.000000
1.178097 2.159845 -0.000000
1.178097 2.356194 -0.000000
1.178097 2.552544 -0.000000
1.178097 2.748894 -0.000000
1.178097 2.945243 -0.000000
1.178097 3.141593 0.000000
1.178097 3.337942 0.000000
1.178097 3.534292 0.000000
1.178097 3.730641 0.000000
1.178097 3.926991 0.000000
1.178097 4.123340 0.000000
1.178097 4.319690 0.000000
1.178097 4.516039 0.000000
1.178097 4.712389 0.000000
1.178097 4.908739 0.000000
1.178097 5.105088 0.000000
1.178097 5.301438 0.000000
1.178097 5.497787 0.000000
1.178097 5.694137 0.000000
1.178097 5.890486 0.000000
1.178097 6.086836 -0.000000
1.178097 6.283185 -0.000000
1.374447 0.000000 -0.000000
1.374447 0.196350 -0.000000
1.374447 0.392699 -0.000000
1.374447 0.589049 -0.000000
1.374447 0.785398 -0.000000
1.374447 0.981748 -0.000000
1.374447 1.178097 -0.000000
1.374447 1.374447 -0.000000
1.374447 1.570796 -0.000000
1.374447 1.767146 -0.000000
1.374447 1.963495 -0.000000
1.374447 2.159845 -0.000000
1.374447 2.356194 -0.000000
1.374447 2.552544 -0.000000
1.374447 2.748894 -0.000000
1.374447 2.945243 -0.000000
1.374447 3.141593 0.000000
1.374447 3.337942 0.000000
1.374447 3.534292 0.000000
1.374447 3.730641 0.000000
1.374447 3.926991 0.000000
1.374447 4.123340 0.000000
1.374447 4.319690 0.000000
1.374447 4.516039 0.000000
1.374447 4.712389 0.000000
1.374447 4.908739 0.000000
1.374447 5.105088 0.000000
1.374447 5.301438 0.000000
1.374447 5.497787 0.000000
1.374447 5.694137 0.000000
1.374447 5.890486 0.000000
1.374447 6.086836 0.000000
1.374447 6.283185 -0.000000
1.570796 0.000000 0.000000
1.570796 0.196350 0.000000
1.570796 0.392699 0.000000
1.570796 0.589049 0.000000
1.570796 0.785398 0.000000
1.570796 0.981748 0.000000
1.570796 1.178097 -0.000000
1.570796 1.374447 0.000000
1.570796 1.570796 0.000000
1.570796 1.767146 0.000000
1.570796 1.963495 0.000000
1.570796 2.159845 0.000000
1.570796 2.356194 -0.000000
1.570796 2.552544 0.000000
1.570796 2.748894 0.000000
1.570796 2.945243 0.000000
1.570796 3.141593 -0.000000
1.570796 3.337942 -0.000000
1.570796 3.534292 -0.000000
1.570796 3.730641 -0.000000
1.570796 3.926991 0.000000
1.570796 4.123340 -0.000000
1.570796 4.319690 -0.000000
1.570796 4.516039 -0.000000
1.570796 4.712389 -0.000000
1.570796 4.908739 -0.000000
1.570796 5.105088 0.000000
1.570796 5.301438 -0.000000
1.570796 5.497787 -0.000000
1.570796 5.694137 -0.000000
1.570796 5.890486 -0.000000
1.570796 6.086836 -0.000000
1.570796 6.283185 0.000000
1.767146 0.000000 -0.000000
1.767146 0.196350 -0.000000
1.767146 0.392699 -0.000000
1.767146 0.589049 -0.000000
1.767146 0.785398 -0.000000
1.767146 0.981748 -0.000000
1.767146 1.178097 -0.000000
1.767146 1.374447 -0.000000
1.767146 1.570796 -0.000000
1.767146 1.767146 -0.000000
1.767146 1.963495 -0.000000
1.767146 2.159845 -0.000000
1.767146 2.356194 -0.000000
1.767146 2.552544 -0.000000
1.767146 2.748894 -0.000000
1.767146 2.945243 -0.000000
1.767146 3.141593 -0.000000
1.767146 3.337942 0.000000
1.767146 3.534292 0.000000
1.767146 3.730641 0.000000
1.767146 3.926991 0.000000
1.767146 4.123340 0.000000
1.767146 4.319690 0.000000
1.767146 4.516039 0.000000
1.767146 4.712389 0.000000
1.767146 4.908739 0.000000
1.767146 5.105088 0.000000
1.767146 5.301438 0.000000
1.767146 5.497787 0.000000
1.767146 5.694137 0.000000
1.767146 5.890486 0.000000
1.767146 6.086836 0.000000
1.767146 6.283185 -0.000000
1.963495 0.000000 0.000000
1.963495 0.196350 0.000000
1.963495 0.392699 -0.000000
1.963495 0.589049 -0.000000
1.963495 0.785398 -0.000000
1.963495 0.981748 -0.000000
1.963495 1.178097 -0.000000
1.963495 1.374447 -0.000000
1.963495 1.570796 -0.000000
1.963495 1.767146 -0.000000
1.963495 1.963495 -0.000000
1.963495 2.159845 -0.000000
1.963495 2.356194 -0.000000
1.963495 2.552544 -0.000000
1.963495 2.748894 -0.000000
1.963495 2.945243 -0.000000
1.963495 3.141593 0.000000
1.963495 3.337942 0.000000
1.963495 3.534292 0.000000
1.963495 3.730641 -0.000000
1.963495 3.926991 0.000000
1.963495 4.123340 0.000000
1.963495 4.319690 0.000000
1.963495 4.516039 0.000000
1.963495 4.712389 0.000000
1.963495 4.908739 0.000000
1.963495 5.105088 0.000000
1.963495 5.301438 0.000000
1.963495 5.497787 0.000000
1.963495 5.694137 -0.000000
1.963495 5.890486 0.000000
1.963495 6.086836 -0.000000
1.963495 6.283185 0.000000
2.159845 0.000000 -0.000000
2.159845 0.196350 0.000000
2.159845 0.392699 0.000000
2.159845 0.589049 0.000000
2.159845 0.785398 0.000000
2.159845 0.981748 0.000000
2.159845 1.178097 0.000000
2.159845 1.374447 0.000000
2.159845 1.570796 0.000000
2.159845 1.767146 0.000000
2.159845 1.963495 0.000000
2.159845 2.159845 0.000000
2.159845 2.356194 0.000000
2.159845 2.552544 0.000000
2.159845 2.748894 0.000000
2.159845 2.945243 -0.000000
2.159845 3.141593 0.000000
2.159845 3.337942 0.000000
2.159845 3.534292 -0.000000
2.159845 3.730641 -0.000000
