TITLE="Ionospheric Potential"
VARIABLES= "x"     \
"y"     \
"z"     \
"Theta"     \
"Psi"     \
"SigmaH"     \
"SigmaP"     \
"JR"     \
"PHI"     \
"Ex"     \
"Ey"     \
"Ez"     \
"Jx"     \
"Jy"     \
"Jz"     \
"Ux"     \
"Uy"     \
"Uz"     
ZONE T="Northern Hemisphere" \
I= 9 \
J= 33 \
F=POINT 
 0.398869 0.07934 0.981821 0.392699 0.19635 2 2 0.00205608 -1.5835 -0.000435265 0.00260341 -3.35505e-05 4027.85 6022.35 -2122.99 -0.0504004 -0.00823025 0.0211405
 0.579069 0.115184 0.883616 0.589049 0.19635 2 2 0.00146593 -1.2763 -0.000566812 0.00131806 0.000199638 1042.42 3864.59 -1186.91 -0.0251739 -0.0126799 0.0181504
 0.737014 0.146601 0.751453 0.785398 0.19635 2 2 -0.000138496 -0.627047 -0.000367702 0.000542937 0.000254715 -89.965 2045.54 -310.829 -0.00995048 -0.0100281 0.0117157
 0.866637 0.172385 0.590413 0.981748 0.19635 2 2 -3.21667e-06 -0.317496 -0.000180999 0.000338634 0.000166807 -92.9091 1254.38 -229.87 -0.00610285 -0.00577812 0.0106451
 0.962956 0.191544 0.406684 1.1781 0.19635 2 2 1.91161e-05 -0.0930661 -0.000101014 0.000245153 0.00012372 -134.306 944.854 -127.005 -0.00442758 -0.00369436 0.0122237
 1.02227 0.203342 0.207326 1.37445 0.19635 2 2 -2.49358e-05 0.0389405 -5.40068e-05 0.000215226 5.52033e-05 -112.361 794.849 -225.551 -0.00409832 -0.00159871 0.0217757
 1.0423 0.207326 -2.17967e-10 1.5708 0.19635 2 2 3.42135e-05 0.0567469 -4.20371e-05 0.000211335 -2.04184e-06 -168.148 845.339 -40.8368 -0.00408913 -0.00164597 -1.02548e-06
 9.81821e-06 4.06684e-06 1.06272 1e-05 0.392699 2 2 1.56441e-06 0 0.000139523 0.00336198 -1.41548e-08 7003 6444.91 -0.0893629 -0.0650691 0.00270039 5.90827e-07
 0.191544 0.07934 1.0423 0.19635 0.392699 2 2 0.00234874 -1.88378 -0.000198268 0.00322206 -0.000208829 5994.91 6771.71 -1617.16 -0.062632 -0.00328771 0.0117602
 0.375727 0.155631 0.981821 0.392699 0.392699 2 2 0.00340538 -2.84913 -0.000771192 0.00214208 -4.44244e-05 2495.81 5722.32 -1862.17 -0.0416145 -0.0147079 0.0182566
 0.545471 0.225941 0.883616 0.589049 0.392699 2 2 0.00167661 -2.19277 -0.000900287 0.000795133 0.000352446 -684.071 3510.46 -475.34 -0.0142079 -0.020259 0.013951
 0.694252 0.287569 0.751453 0.785398 0.392699 2 2 -0.000344043 -1.16059 -0.000563886 0.000338251 0.00039152 -1005.78 2062.34 139.995 -0.00481652 -0.0151254 0.0102381
 0.816354 0.338145 0.590413 0.981748 0.392699 2 2 1.9293e-05 -0.719009 -0.000278833 0.000265275 0.000233608 -536.796 1298.94 -1.72072 -0.00390158 -0.00840427 0.010208
 0.907084 0.375727 0.406684 1.1781 0.392699 2 2 1.00491e-05 -0.412765 -0.000158093 0.000208071 0.000160386 -418.576 957.476 49.017 -0.00317732 -0.00519169 0.0118833
 0.962956 0.398869 0.207326 1.37445 0.392699 2 2 -3.12957e-05 -0.256937 -9.70479e-05 0.000200468 6.50782e-05 -294.657 783.78 -139.321 -0.00367583 -0.00249568 0.0218743
 0.981821 0.406684 -2.17967e-10 1.5708 0.392699 2 2 4.01308e-05 -0.236153 -8.30317e-05 0.000200456 -1.65483e-06 -332.127 801.825 -33.0965 -0.00366313 -0.0025347 -1.61103e-05
 8.83616e-06 5.90413e-06 1.06272 1e-05 0.589049 2 2 1.60408e-06 0 0.000196633 0.00326019 -1.97476e-08 6913.64 6127.11 -0.0915253 -0.0630991 0.00380571 5.03506e-07
 0.172385 0.115184 1.0423 0.19635 0.589049 2 2 0.00336808 -2.6281 -0.000250458 0.00296145 -0.000285846 5411.68 6341.51 -1595.83 -0.0577719 -0.00416741 0.0100154
 0.338145 0.225941 0.981821 0.392699 0.589049 2 2 0.00439543 -3.89992 -0.000947395 0.0015703 -3.50764e-05 1067.55 4914.6 -1498.64 -0.0304539 -0.0181378 0.0146625
 0.490911 0.328016 0.883616 0.589049 0.589049 2 2 0.0013139 -2.87207 -0.00104633 0.000284765 0.000475601 -2032.66 2778.41 97.882 -0.00320686 -0.0237026 0.0105805
 0.624811 0.417485 0.751453 0.785398 0.589049 2 2 -0.00037353 -1.62135 -0.000633432 9.87446e-05 0.00047182 -1702.89 1682.29 481.274 0.00113417 -0.0168206 0.008402
 0.7347 0.490911 0.590413 0.981748 0.589049 2 2 0.0001348 -1.09604 -0.000331495 0.000155434 0.000283267 -936.925 1137.04 220.481 -0.000823083 -0.00970904 0.009097
 0.816354 0.545471 0.406684 1.1781 0.589049 2 2 1.75131e-05 -0.714556 -0.00019089 0.00014218 0.00019248 -686.683 834.871 258.627 -0.00124156 -0.00597909 0.0105118
 0.866637 0.579069 0.207326 1.37445 0.589049 2 2 -6.17877e-05 -0.541508 -0.000126641 0.000163965 7.14074e-05 -447.466 681.007 -31.6344 -0.00280741 -0.00306216 0.0202879
 0.883616 0.590413 -2.17967e-10 1.5708 0.589049 2 2 2.65988e-05 -0.520768 -0.00011275 0.000168742 -2.36044e-06 -451 674.969 -47.2089 -0.00278181 -0.00311816 -4.94068e-05
 7.51453e-06 7.51453e-06 1.06272 1e-05 0.785398 2 2 1.63937e-06 0 0.000272022 0.00316527 -2.43053e-08 6874.58 5786.5 -0.0895273 -0.061262 0.00526483 3.9596e-07
 0.146601 0.146601 1.0423 0.19635 0.785398 2 2 0.00391537 -3.23467 -0.000218055 0.00267519 -0.000345602 4946.87 5708.79 -1498.74 -0.0524107 -0.00351685 0.00786633
 0.287569 0.287569 0.981821 0.392699 0.785398 2 2 0.00494621 -4.71519 -0.000932777 0.00101517 -2.41328e-05 49.9919 3781.15 -1122.12 -0.0197141 -0.0179252 0.0110243
 0.417485 0.417485 0.883616 0.589049 0.785398 2 2 0.00147734 -3.40252 -0.00101734 -0.000192125 0.00057144 -2965.22 1736.85 580.372 0.00724224 -0.0232077 0.00754325
 0.531358 0.531358 0.751453 0.785398 0.785398 2 2 -0.000391608 -1.97746 -0.000585651 -0.000161956 0.000528638 -2172.19 1002.34 827.211 0.00747688 -0.0157081 0.00582038
 0.624811 0.624811 0.590413 0.981748 0.785398 2 2 0.000340431 -1.41262 -0.000313295 1.42149e-05 0.000316505 -1208.19 754.983 479.614 0.0028436 -0.00918256 0.00670827
 0.694252 0.694252 0.406684 1.1781 0.785398 2 2 -7.45864e-05 -0.964268 -0.000189787 6.45158e-05 0.000213851 -870.024 598.999 462.669 0.000905063 -0.00583168 0.00841026
 0.737014 0.737014 0.207326 1.37445 0.785398 2 2 -4.94431e-05 -0.796511 -0.000134032 0.000114551 6.92515e-05 -517.344 503.403 49.5592 -0.0017474 -0.00309378 0.0172097
 0.751453 0.751453 -2.17967e-10 1.5708 0.785398 2 2 5.18811e-06 -0.77633 -0.000123348 0.000123348 -2.64022e-06 -493.393 493.393 -52.8044 -0.00170423 -0.00315729 -7.2297e-05
 5.90413e-06 8.83616e-06 1.06272 1e-05 0.981748 2 2 1.66572e-06 0 0.000346159 0.00310377 -2.773e-08 6899.85 5515.21 -0.0841908 -0.0600716 0.00669971 2.78034e-07
 0.115184 0.172385 1.0423 0.19635 0.981748 2 2 0.00422788 -3.69045 -0.000108839 0.00242281 -0.00038868 4697.11 5005.85 -1346.99 -0.0478173 -0.00148859 0.00553048
 0.225941 0.338145 0.981821 0.392699 0.981748 2 2 0.00593276 -5.30293 -0.000714962 0.0004963 -6.39843e-06 -498.799 2338.3 -690.539 -0.00962041 -0.0137941 0.00696468
 0.328016 0.490911 0.883616 0.589049 0.981748 2 2 0.00177895 -3.73495 -0.000749594 -0.000670459 0.000650752 -3400.72 219.881 1140.26 0.0176974 -0.017661 0.00324229
 0.417485 0.624811 0.751453 0.785398 0.981748 2 2 -0.000264845 -2.18522 -0.000388474 -0.000419824 0.000564895 -2290.52 39.9489 1239.33 0.0135845 -0.0111667 0.00173766
 0.490911 0.7347 0.590413 0.981748 0.981748 2 2 0.000386702 -1.60857 -0.00021458 -0.000114805 0.000321278 -1229.39 239.847 723.741 0.00594551 -0.00664476 0.00332511
 0.545471 0.816354 0.406684 1.1781 0.981748 2 2 -5.80638e-05 -1.15675 -0.000150416 -4.66124e-06 0.000211104 -886.562 295.548 595.849 0.00258815 -0.00459198 0.00574629
 0.579069 0.866637 0.207326 1.37445 0.981748 2 2 -8.45241e-05 -1.00038 -0.000118371 6.39601e-05 6.32577e-05 -501.385 303.487 131.785 -0.000734829 -0.00265359 0.0131446
 0.590413 0.883616 -2.17967e-10 1.5708 0.981748 2 2 5.64824e-06 -0.985076 -0.000111947 7.48006e-05 -3.80933e-06 -447.788 299.202 -76.1866 -0.000664329 -0.00272048 -8.26827e-05
 4.06684e-06 9.81821e-06 1.06272 1e-05 1.1781 2 2 1.68533e-06 0 0.000386475 0.0030774 -2.99104e-08 6927.74 5381.84 -0.0762331 -0.0595613 0.00748001 1.58825e-07
 0.07934 0.191544 1.0423 0.19635 1.1781 2 2 0.00425506 -3.98062 3.17384e-05 0.00222099 -0.000410569 4598.4 4352.47 -1149.89 -0.0441 0.00106449 0.00316129
 0.155631 0.375727 0.981821 0.392699 1.1781 2 2 0.00622292 -5.60156 -0.000320391 5.48422e-05 2.97989e-05 -563.783 716.473 -184.815 -0.000904023 -0.00627542 0.0025448
 0.225941 0.545471 0.883616 0.589049 1.1781 2 2 0.00145557 -3.77336 -0.000310034 -0.00103984 0.000721188 -3274.83 -1421.42 1714.85 0.0259307 -0.00840483 -0.00144205
 0.287569 0.694252 0.751453 0.785398 1.1781 2 2 -0.000639912 -2.1464 -8.796e-05 -0.000569443 0.000559758 -1939.95 -902.358 1576.06 0.0170363 -0.00418982 -0.0026486
 0.338145 0.816354 0.590413 0.981748 1.1781 2 2 0.000331102 -1.66632 -8.47025e-05 -0.000163945 0.000275196 -953.615 -170.96 782.543 0.00671445 -0.00310932 0.000453664
 0.375727 0.907084 0.406684 1.1781 1.1781 2 2 -0.000146553 -1.26545 -9.32503e-05 -4.23133e-05 0.000180529 -734.402 36.3277 597.472 0.00319781 -0.00279771 0.00328575
 0.398869 0.962956 0.207326 1.37445 1.1781 2 2 -6.76882e-05 -1.14621 -8.93957e-05 2.66556e-05 4.81802e-05 -398.248 136.882 130.41 -8.93422e-05 -0.00192763 0.00912508
 0.406684 0.981821 -2.17967e-10 1.5708 1.1781 2 2 -4.86326e-05 -1.13469 -8.79624e-05 3.64352e-05 -4.298e-06 -351.85 145.741 -85.9601 4.38001e-06 -0.00197635 -4.59558e-05
 2.07326e-06 1.0423e-05 1.06272 1e-05 1.37445 2 2 1.69744e-06 0 0.000361631 0.00308186 -3.09319e-08 6886.97 5440.45 -0.066795 -0.0596476 0.00699916 4.772e-08
 0.0404472 0.203342 1.0423 0.19635 1.37445 2 2 0.00401523 -4.11657 0.000162602 0.00208127 -0.000412346 4588.99 3847.08 -928.608 -0.0414187 0.0033757 0.000948722
 0.07934 0.398869 0.981821 0.392699 1.37445 2 2 0.00569081 -5.62581 8.25637e-05 -0.000209828 7.85717e-05 -290.92 -577.362 258.065 0.00450316 0.00150893 -0.000976906
 0.115184 0.579069 0.883616 0.589049 1.37445 2 2 0.000594783 -3.57007 8.50621e-05 -0.00119467 0.000771829 -2816.33 -2588.85 2063.7 0.0297294 0.000333768 -0.00409411
 0.146601 0.737014 0.751453 0.785398 1.37445 2 2 -0.00118178 -1.92803 0.000170895 -0.000555995 0.000511972 -1321.09 -1444.61 1674.59 0.0166053 0.00215523 -0.00535335
 0.172385 0.866637 0.590413 0.981748 1.37445 2 2 0.000345477 -1.64291 1.36016e-05 -0.000130235 0.000187194 -524.321 -324.41 629.272 0.00507567 -0.000245606 -0.00112145
 0.191544 0.962956 0.406684 1.1781 1.37445 2 2 -0.000118245 -1.32878 -4.40206e-05 -4.99228e-05 0.000138942 -518.862 -112.782 511.427 0.00291029 -0.0012418 0.00156964
 0.203342 1.02227 0.207326 1.37445 1.37445 2 2 -7.16429e-05 -1.24261 -5.58328e-05 4.35847e-06 3.32695e-05 -266.191 29.1033 117.576 0.000232289 -0.00115374 0.00546097
 0.207326 1.0423 -2.17967e-10 1.5708 1.37445 2 2 2.23002e-05 -1.2385 -5.80917e-05 1.15552e-05 -4.73173e-06 -232.367 46.2206 -94.6345 0.000342919 -0.00118486 -4.49263e-05
 -2.17967e-15 1.06272e-05 1.06272 1e-05 1.5708 2 2 1.70159e-06 0 0.000246269 0.00308724 -3.08724e-08 6667.03 5681.95 -0.0568195 -0.0597519 0.0047664 -4.7664e-08
 -4.25232e-11 0.207326 1.0423 0.19635 1.5708 2 2 0.00353485 -4.10865 0.000246269 0.00201831 -0.000401467 4624.95 3587.55 -713.608 -0.0402595 0.00477242 -0.000949294
 -8.34122e-11 0.406684 0.981821 0.392699 1.5708 2 2 0.00511022 -5.47738 0.000380614 -0.000278832 0.000115496 150.691 -1294.24 536.092 0.00607276 0.00737885 -0.00305642
 -1.21096e-10 0.590413 0.883616 0.589049 1.5708 2 2 0.00051367 -3.30534 0.000395865 -0.00120286 0.000803726 -2216.39 -3331.12 2225.78 0.0303199 0.00766931 -0.00512447
 -1.54126e-10 0.751453 0.751453 0.785398 1.5708 2 2 -0.00192544 -1.62679 0.0002913 -0.000458204 0.000458204 -816.819 -1566.92 1566.92 0.0141916 0.00563836 -0.00563836
 -1.81233e-10 0.883616 0.590413 0.981748 1.5708 2 2 0.000505655 -1.58056 7.59081e-05 -5.82608e-05 8.71935e-05 -88.1964 -271.889 406.911 0.00234475 0.00147133 -0.00220201
 -2.01375e-10 0.981821 0.406684 1.1781 1.5708 2 2 -0.00010146 -1.34767 -1.01259e-06 -4.15763e-05 0.000100374 -299.568 -177.27 427.968 0.00223891 -1.96603e-05 4.74643e-05
 -2.13778e-10 1.0423 0.207326 1.37445 1.5708 2 2 -7.74792e-05 -1.29139 -2.29323e-05 -4.05486e-06 2.03852e-05 -132.536 -21.5369 108.274 0.000279331 -0.000450678 0.00226571
 -2.17967e-10 1.06272 -2.17967e-10 1.5708 1.5708 2 2 1.71795e-05 -1.29235 -2.59416e-05 -6.38817e-15 -5.20444e-06 -103.767 -4.26318e-08 -104.089 0.000403916 -0.000457143 -3.25017e-05
 -2.07326e-06 1.0423e-05 1.06272 1e-05 1.76715 2 2 1.70209e-06 0 8.78042e-05 0.00307328 -2.9971e-08 6322.17 5970.96 -0.0462283 -0.0594817 0.0016994 -1.3271e-07
 -0.0404472 0.203342 1.0423 0.19635 1.76715 2 2 0.00357585 -3.98869 0.000295956 0.00202683 -0.00038393 4725.49 3534.11 -506.095 -0.040286 0.00551197 -0.00263866
 -0.07934 0.398869 0.981821 0.392699 1.76715 2 2 0.00516431 -5.23812 0.000619747 -0.000232043 0.00014435 703.263 -1675.79 737.628 0.00530468 0.0121516 -0.00450798
 -0.115184 0.579069 0.883616 0.589049 1.76715 2 2 -0.000106749 -2.98469 0.000620237 -0.00110552 0.000805344 -1536.34 -3701.71 2225.61 0.0282899 0.013378 -0.00507943
 -0.146601 0.737014 0.751453 0.785398 1.76715 2 2 -0.0023318 -1.37977 0.000251368 -0.000358944 0.000401087 -614.982 -1397.37 1250.54 0.0115228 0.00578151 -0.00342243
 -0.172385 0.866637 0.590413 0.981748 1.76715 2 2 0.000352706 -1.47491 7.52268e-05 4.64207e-06 1.51504e-05 136.982 -103.324 191.659 0.000117472 0.00149767 -0.00216405
 -0.191544 0.962956 0.406684 1.1781 1.76715 2 2 -9.47466e-05 -1.33127 2.15744e-05 -2.09855e-05 5.98513e-05 -111.895 -148.896 299.858 0.00124349 0.000585823 -0.000801454
 -0.203342 1.02227 0.207326 1.37445 1.76715 2 2 -7.90674e-05 -1.30248 7.32869e-07 -1.62756e-06 8.74385e-06 -24.805 -21.1048 79.7337 0.000115996 3.09745e-05 -3.89604e-05
 -0.207326 1.0423 -2.17967e-10 1.5708 1.76715 2 2 1.38331e-05 -1.30754 -1.41897e-06 -2.82251e-07 -5.37721e-06 -5.67588 -1.129 -107.544 0.000241615 6.68809e-05 5.3839e-05
 -4.06684e-06 9.81821e-06 1.06272 1e-05 1.9635 2 2 1.69444e-06 0 -4.51395e-05 0.00303333 -2.8197e-08 5976.38 6156.93 -0.034012 -0.0587083 -0.000873648 -2.16596e-07
 -0.07934 0.191544 1.0423 0.19635 1.9635 2 2 0.00360981 -3.7526 0.000342343 0.00209786 -0.000359467 4935.84 3605.98 -286.956 -0.0415805 0.00623736 -0.00431137
 -0.155631 0.375727 0.981821 0.392699 1.9635 2 2 0.00545952 -4.90436 0.000884611 -1.97577e-05 0.000147783 1642.73 -1768.33 937.103 0.00117065 0.0174717 -0.00650056
 -0.225941 0.545471 0.883616 0.589049 1.9635 2 2 4.16925e-05 -2.72472 0.000774975 -0.000899537 0.000753461 -722.963 -3680.75 2087.33 0.0234746 0.0175101 -0.00480678
 -0.287569 0.694252 0.751453 0.785398 1.9635 2 2 -0.00181014 -1.29458 0.000216605 -0.000286808 0.000347867 -442.46 -1252.51 987.843 0.00928703 0.00574252 -0.0017514
 -0.338145 0.816354 0.590413 0.981748 1.9635 2 2 0.000413748 -1.41527 5.39828e-05 2.48735e-05 -3.47486e-06 151.94 -14.1241 106.549 -0.000526263 0.00102872 -0.0017238
 -0.375727 0.907084 0.406684 1.1781 1.9635 2 2 -6.46601e-05 -1.3057 3.47403e-05 -5.05237e-06 4.33649e-05 -14.2689 -123.489 262.253 0.000668404 0.000912304 -0.00141732
 -0.398869 0.962956 0.207326 1.37445 1.9635 2 2 -6.71353e-05 -1.29034 1.70475e-05 6.30724e-06 3.50242e-06 42.5056 -1.87427 90.481 -9.2388e-05 0.000346364 -0.00178649
 -0.406684 0.981821 -2.17967e-10 1.5708 1.9635 2 2 1.7172e-05 -1.2962 1.57311e-05 6.51603e-06 -4.11948e-06 62.9243 26.0641 -82.3896 -5.09802e-06 0.000402518 9.28769e-05
 -5.90413e-06 8.83616e-06 1.06272 1e-05 2.15984 2 2 1.67895e-06 0 -0.000123486 0.00299692 -2.56045e-08 5746.86 6240.8 -0.0199625 -0.0580036 -0.00239 -3.02379e-07
 -0.115184 0.172385 1.0423 0.19635 2.15984 2 2 0.00382641 -3.40757 0.000395534 0.00222015 -0.000323479 5255.06 3757.54 -40.7217 -0.0437402 0.00714196 -0.00601493
 -0.225941 0.338145 0.981821 0.392699 2.15984 2 2 0.00501679 -4.41336 0.00111424 0.000338491 0.000139836 2796.32 -1493.33 1157.81 -0.00587137 0.0219769 -0.00892013
 -0.328016 0.490911 0.883616 0.589049 2.15984 2 2 -0.000170872 -2.43496 0.000880966 -0.000614969 0.000668691 169.095 -3348.43 1923.06 0.0167518 0.0202915 -0.00505476
 -0.417485 0.624811 0.751453 0.785398 2.15984 2 2 -0.00153155 -1.20971 0.000248492 -0.000182702 0.000289966 -81.7705 -1100.23 869.375 0.00633763 0.00668231 -0.00203514
 -0.490911 0.7347 0.590413 0.981748 2.15984 2 2 0.000411027 -1.34347 5.83689e-05 5.08988e-05 -1.48056e-05 209.369 53.6439 107.331 -0.00115862 0.00101715 -0.00222909
 -0.545471 0.816354 0.406684 1.1781 2.15984 2 2 -6.89376e-05 -1.2571 4.76302e-05 1.65387e-05 3.06859e-05 74.5621 -77.1953 254.965 4.23388e-05 0.00116823 -0.00228824
 -0.579069 0.866637 0.207326 1.37445 2.15984 2 2 -6.38551e-05 -1.25506 2.8033e-05 1.91825e-05 -1.88712e-06 93.9933 40.4301 93.5263 -0.000390829 0.000536312 -0.00333343
 -0.590413 0.883616 -2.17967e-10 1.5708 2.15984 2 2 1.42844e-05 -1.26222 2.69825e-05 1.80291e-05 -3.51915e-06 107.93 72.1166 -70.3829 -0.000318271 0.00058721 1.01013e-05
 -7.51453e-06 7.51453e-06 1.06272 1e-05 2.35619 2 2 1.65621e-06 0 -0.000151659 0.00297392 -2.21012e-08 5644.51 6251.15 -0.00428958 -0.0575584 -0.00293528 -3.86244e-07
 -0.146601 0.146601 1.0423 0.19635 2.35619 2 2 0.00352366 -2.94133 0.000429061 0.0023932 -0.00027626 5632.88 4038.22 224.293 -0.0468205 0.00773663 -0.00767358
 -0.287569 0.287569 0.981821 0.392699 2.35619 2 2 0.0036842 -3.76913 0.00113709 0.000747054 0.000114238 3638 -712.194 1274.14 -0.0139697 0.0224366 -0.0106632
 -0.417485 0.417485 0.883616 0.589049 2.35619 2 2 8.44288e-05 -2.14676 0.000885206 -0.000295388 0.0005578 925.053 -2693.41 1709.63 0.00915472 0.0205671 -0.00539205
 -0.531358 0.531358 0.751453 0.785398 2.35619 2 2 -0.0012963 -1.09675 0.000273802 -6.48831e-05 0.000239487 265.735 -882.6 811.995 0.00322181 0.00728046 -0.0028699
 -0.624811 0.624811 0.590413 0.981748 2.35619 2 2 0.000444423 -1.24528 6.92399e-05 9.55023e-05 -2.77924e-05 298.845 159.931 147.007 -0.00212215 0.00106623 -0.00337413
 -0.694252 0.694252 0.406684 1.1781 2.35619 2 2 -9.45463e-05 -1.18572 5.01032e-05 4.12352e-05 1.51387e-05 138.091 4.40923 228.209 -0.000646275 0.00112318 -0.00302065
 -0.737014 0.737014 0.207326 1.37445 2.35619 2 2 -3.14124e-05 -1.20167 3.37376e-05 3.62358e-05 -8.88078e-06 129.723 106.869 81.2419 -0.000767643 0.000594986 -0.00484396
 -0.751453 0.751453 -2.17967e-10 1.5708 2.35619 2 2 -2.97821e-06 -1.20982 3.35955e-05 3.35955e-05 -3.91334e-06 134.382 134.382 -78.2668 -0.000694117 0.000669062 1.95522e-06
 -8.83616e-06 5.90413e-06 1.06272 1e-05 2.55254 2 2 1.62337e-06 0 -0.000161956 0.00296475 -1.78179e-08 5605.59 6253.42 0.0118667 -0.0573811 -0.00313457 -4.59692e-07
 -0.172385 0.115184 1.0423 0.19635 2.55254 2 2 0.00296927 -2.37129 0.000383156 0.00260052 -0.000224013 5922.22 4534.49 478.369 -0.0506895 0.00688367 -0.00914423
 -0.338145 0.225941 0.981821 0.392699 2.55254 2 2 0.00314666 -3.0563 0.000984993 0.00112861 7.95169e-05 4075.48 357.397 1321.37 -0.021553 0.0194129 -0.0118904
 -0.490911 0.328016 0.883616 0.589049 2.55254 2 2 0.000223009 -1.81823 0.000812642 2.15752e-05 0.000443471 1492.65 -1857.77 1518.91 0.00173079 0.0189451 -0.00607124
 -0.624811 0.417485 0.751453 0.785398 2.55254 2 2 -0.00138029 -0.931667 0.000241479 1.11055e-05 0.000194613 408.231 -641.552 695.859 0.00104109 0.00655421 -0.00277569
 -0.7347 0.490911 0.590413 0.981748 2.55254 2 2 0.000177162 -1.08566 4.74891e-05 0.000133669 -5.20469e-05 308.023 320.611 116.719 -0.00299385 0.000318759 -0.00399053
 -0.816354 0.545471 0.406684 1.1781 2.55254 2 2 -1.09674e-05 -1.09828 3.99624e-05 7.02201e-05 -1.39653e-05 173.447 152.349 143.828 -0.00147495 0.000609697 -0.0037785
 -0.866637 0.579069 0.207326 1.37445 2.55254 2 2 -3.02577e-05 -1.1259 3.45093e-05 5.65919e-05 -1.3812e-05 143.15 181.488 91.4737 -0.00117885 0.000562476 -0.0064987
 -0.883616 0.590413 -2.17967e-10 1.5708 2.55254 2 2 4.5071e-06 -1.13576 3.51953e-05 5.26735e-05 -3.48019e-06 140.781 210.694 -69.6038 -0.00113202 0.000644885 3.44172e-05
 -9.81821e-06 4.06684e-06 1.06272 1e-05 2.74889 2 2 1.58542e-06 0 -0.000160623 0.00296588 -1.28339e-08 5610.51 6253 0.0279051 -0.0574028 -0.00310876 -5.18436e-07
 -0.191544 0.07934 1.0423 0.19635 2.74889 2 2 0.00208143 -1.70799 0.000257099 0.00279285 -0.000165346 6027.31 5149.78 715.641 -0.0542736 0.00454278 -0.0103197
 -0.375727 0.155631 0.981821 0.392699 2.74889 2 2 0.00260391 -2.25588 0.000726663 0.00152267 3.67189e-05 4315.16 1664.3 1387.53 -0.0294309 0.0142781 -0.013526
 -0.545471 0.225941 0.883616 0.589049 2.74889 2 2 0.000422272 -1.4526 0.000621233 0.000333294 0.000298274 1774.68 -752.671 1288 -0.0054529 0.0144224 -0.00705399
 -0.694252 0.287569 0.751453 0.785398 2.74889 2 2 -0.000863452 -0.82687 0.000169901 5.49688e-05 0.000135933 401.649 -363.491 510.178 -0.000461614 0.00474947 -0.00224402
 -0.816354 0.338145 0.590413 0.981748 2.74889 2 2 7.74549e-05 -0.940924 1.87997e-05 0.000133025 -5.01926e-05 225.906 357.546 107.58 -0.00284781 -0.000281691 -0.00377629
 -0.907084 0.375727 0.406684 1.1781 2.74889 2 2 -3.11801e-05 -0.987547 2.34473e-05 8.96144e-05 -3.04951e-05 152.453 258.531 101.187 -0.00191026 5.66445e-05 -0.00431306
 -0.962956 0.398869 0.207326 1.37445 2.74889 2 2 -4.38608e-05 -1.02878 2.62391e-05 7.36234e-05 -1.97709e-05 122.515 256.011 76.5057 -0.00151311 0.000337488 -0.00767718
