TITLE="Ionospheric Potential"
VARIABLES= "x"     \
"y"     \
"z"     \
"Theta"     \
"Psi"     \
"SigmaH"     \
"SigmaP"     \
"JR"     \
"PHI"     \
ZONE T="Northern Hemisphere" \
I= 17 \
J= 129 \
F=POINT 
 0.253257 0.050376 1.03087 0.245437 0.19635 2 2 0.2 -248.892 
 0.302563 0.0601834 1.01696 0.294524 0.19635 2 2 0 -247.578 
 0.351139 0.0698459 1.00059 0.343612 0.19635 2 2 0 -246.625 
 0.398869 0.07934 0.981821 0.392699 0.19635 2 2 0 -245.954 
 0.445639 0.0886431 0.960684 0.441786 0.19635 2 2 0 -245.42 
 0.491335 0.0977326 0.937231 0.490874 0.19635 2 2 0 -245.028 
 0.535847 0.106587 0.911522 0.539961 0.19635 2 2 0 -244.708 
 0.579069 0.115184 0.883616 0.589049 0.19635 2 2 0 -244.485 
 0.620895 0.123504 0.853581 0.638136 0.19635 2 2 0 -244.304 
 0.661225 0.131526 0.82149 0.687223 0.19635 2 2 0 -244.206 
 0.699963 0.139231 0.78742 0.736311 0.19635 2 2 0 -244.135 
 0.737007 0.1466 0.751461 0.785388 0.19635 2 2 0 -244.135 
 1.03087e-05 2.58219e-06 1.06272 1e-05 0.245437 2 2 0 0 
 0.0505823 0.0126702 1.06144 0.0490874 0.245437 2 2 0.2 -90.2509 
 0.101043 0.0253099 1.0576 0.0981748 0.245437 2 2 0.2 -169.356 
 0.15126 0.0378886 1.05121 0.147262 0.245437 2 2 0.2 -212.554 
 0.201112 0.050376 1.0423 0.19635 0.245437 2 2 0.2 -238.667 
 0.25048 0.0627421 1.03087 0.245437 0.245437 2 2 0.2 -249.01 
 0.299245 0.074957 1.01696 0.294524 0.245437 2 2 0 -247.664 
 0.347289 0.0869913 1.00059 0.343612 0.245437 2 2 0 -246.736 
 0.394496 0.0988161 0.981821 0.392699 0.245437 2 2 0 -246.04 
 0.440753 0.110403 0.960684 0.441786 0.245437 2 2 0 -245.529 
 0.485947 0.121724 0.937231 0.490874 0.245437 2 2 0 -245.118 
 0.529972 0.132751 0.911522 0.539961 0.245437 2 2 0 -244.82 
 0.572719 0.143459 0.883616 0.589049 0.245437 2 2 0 -244.579 
 0.614087 0.153821 0.853581 0.638136 0.245437 2 2 0 -244.423 
 0.653975 0.163812 0.82149 0.687223 0.245437 2 2 0 -244.304 
 0.692288 0.173409 0.78742 0.736311 0.245437 2 2 0 -244.258 
 0.728926 0.182586 0.751461 0.785388 0.245437 2 2 0 -244.258 
 1.01696e-05 3.0849e-06 1.06272 1e-05 0.294524 2 2 0 0 
 0.0498996 0.0151369 1.06144 0.0490874 0.294524 2 2 0.2 -90.2222 
 0.0996791 0.0302373 1.0576 0.0981748 0.294524 2 2 0.2 -169.523 
 0.149218 0.0452649 1.05121 0.147262 0.294524 2 2 0.2 -212.625 
 0.198398 0.0601834 1.0423 0.19635 0.294524 2 2 0.2 -238.792 
 0.2471 0.074957 1.03087 0.245437 0.294524 2 2 0.2 -249.119 
 0.295207 0.0895499 1.01696 0.294524 0.294524 2 2 0 -247.79 
 0.342602 0.103927 1.00059 0.343612 0.294524 2 2 0 -246.834 
 0.389172 0.118054 0.981821 0.392699 0.294524 2 2 0 -246.16 
 0.434804 0.131896 0.960684 0.441786 0.294524 2 2 0 -245.629 
 0.479389 0.145421 0.937231 0.490874 0.294524 2 2 0 -245.239 
 0.52282 0.158596 0.911522 0.539961 0.294524 2 2 0 -244.924 
 0.56499 0.171388 0.883616 0.589049 0.294524 2 2 0 -244.705 
 0.6058 0.183767 0.853581 0.638136 0.294524 2 2 0 -244.532 
 0.64515 0.195704 0.82149 0.687223 0.294524 2 2 0 -244.435 
 0.682946 0.207169 0.78742 0.736311 0.294524 2 2 0 -244.37 
 0.719089 0.218133 0.751461 0.785388 0.294524 2 2 0 -244.37 
 1.00059e-05 3.58018e-06 1.06272 1e-05 0.343612 2 2 0 0 
 0.0490968 0.0175671 1.06144 0.0490874 0.343612 2 2 0.2 -90.4015 
 0.0980753 0.0350919 1.0576 0.0981748 0.343612 2 2 0.2 -169.638 
 0.146818 0.0525322 1.05121 0.147262 0.343612 2 2 0.2 -212.827 
 0.195206 0.0698459 1.0423 0.19635 0.343612 2 2 0.2 -238.928 
 0.243124 0.0869913 1.03087 0.245437 0.343612 2 2 0.2 -249.254 
 0.290457 0.103927 1.01696 0.294524 0.343612 2 2 0 -247.9 
 0.33709 0.120613 1.00059 0.343612 0.343612 2 2 0 -246.964 
 0.382911 0.137008 0.981821 0.392699 0.343612 2 2 0 -246.269 
 0.427809 0.153072 0.960684 0.441786 0.343612 2 2 0 -245.757 
 0.471677 0.168769 0.937231 0.490874 0.343612 2 2 0 -245.35 
 0.514408 0.184058 0.911522 0.539961 0.343612 2 2 0 -245.056 
 0.5559 0.198904 0.883616 0.589049 0.343612 2 2 0 -244.82 
 0.596053 0.213271 0.853581 0.638136 0.343612 2 2 0 -244.668 
 0.63477 0.227124 0.82149 0.687223 0.343612 2 2 0 -244.554 
 0.671958 0.24043 0.78742 0.736311 0.343612 2 2 0 -244.51 
 0.707519 0.253154 0.751461 0.785388 0.343612 2 2 0 -244.51 
 9.81821e-06 4.06684e-06 1.06272 1e-05 0.392699 2 2 0 0 
 0.0481757 0.019955 1.06144 0.0490874 0.392699 2 2 0.2 -90.3768 
 0.0962353 0.039862 1.0576 0.0981748 0.392699 2 2 0.2 -169.804 
 0.144063 0.0596729 1.05121 0.147262 0.392699 2 2 0.2 -212.91 
 0.191544 0.07934 1.0423 0.19635 0.392699 2 2 0.2 -239.064 
 0.238563 0.0988161 1.03087 0.245437 0.392699 2 2 0.2 -249.381 
 0.285008 0.118054 1.01696 0.294524 0.392699 2 2 0 -248.04 
 0.330766 0.137008 1.00059 0.343612 0.392699 2 2 0 -247.08 
 0.375727 0.155631 0.981821 0.392699 0.392699 2 2 0 -246.403 
 0.419783 0.17388 0.960684 0.441786 0.392699 2 2 0 -245.874 
 0.462827 0.191709 0.937231 0.490874 0.392699 2 2 0 -245.486 
 0.504757 0.209077 0.911522 0.539961 0.392699 2 2 0 -245.177 
 0.545471 0.225941 0.883616 0.589049 0.392699 2 2 0 -244.96 
 0.58487 0.242261 0.853581 0.638136 0.392699 2 2 0 -244.793 
 0.622861 0.257997 0.82149 0.687223 0.392699 2 2 0 -244.699 
 0.659351 0.273112 0.78742 0.736311 0.392699 2 2 0 -244.637 
 0.694245 0.287566 0.751461 0.785388 0.392699 2 2 0 -244.637 
 9.60684e-06 4.54369e-06 1.06272 1e-05 0.441786 2 2 0 0 
 0.0471385 0.0222949 1.06144 0.0490874 0.441786 2 2 0.2 -90.5547 
 0.0941635 0.044536 1.0576 0.0981748 0.441786 2 2 0.2 -169.918 
 0.140962 0.0666698 1.05121 0.147262 0.441786 2 2 0.2 -213.115 
 0.18742 0.0886431 1.0423 0.19635 0.441786 2 2 0.2 -239.211 
 0.233427 0.110403 1.03087 0.245437 0.441786 2 2 0.2 -249.526 
 0.278872 0.131896 1.01696 0.294524 0.441786 2 2 0 -248.164 
 0.323645 0.153072 1.00059 0.343612 0.441786 2 2 0 -247.222 
 0.367638 0.17388 0.981821 0.392699 0.441786 2 2 0 -246.526 
 0.410745 0.194268 0.960684 0.441786 0.441786 2 2 0 -246.014 
 0.452863 0.214188 0.937231 0.490874 0.441786 2 2 0 -245.611 
 0.49389 0.233593 0.911522 0.539961 0.441786 2 2 0 -245.319 
 0.533727 0.252434 0.883616 0.589049 0.441786 2 2 0 -245.089 
 0.572278 0.270668 0.853581 0.638136 0.441786 2 2 0 -244.94 
 0.609451 0.288249 0.82149 0.687223 0.441786 2 2 0 -244.831 
 0.645156 0.305136 0.78742 0.736311 0.441786 2 2 0 -244.788 
 0.679299 0.321285 0.751461 0.785388 0.441786 2 2 0 -244.788 
 9.37231e-06 5.00961e-06 1.06272 1e-05 0.490874 2 2 0 0 
 0.0459878 0.024581 1.06144 0.0490874 0.490874 2 2 0.2 -90.5283 
 0.0918647 0.0491027 1.0576 0.0981748 0.490874 2 2 0.2 -170.079 
 0.13752 0.0735062 1.05121 0.147262 0.490874 2 2 0.2 -213.201 
 0.182845 0.0977326 1.0423 0.19635 0.490874 2 2 0.2 -239.351 
 0.227729 0.121724 1.03087 0.245437 0.490874 2 2 0.2 -249.663 
 0.272064 0.145421 1.01696 0.294524 0.490874 2 2 0 -248.312 
 0.315744 0.168769 1.00059 0.343612 0.490874 2 2 0 -247.349 
 0.358663 0.191709 0.981821 0.392699 0.490874 2 2 0 -246.669 
 0.400718 0.214188 0.960684 0.441786 0.490874 2 2 0 -246.143 
 0.441808 0.236151 0.937231 0.490874 0.490874 2 2 0 -245.756 
 0.481833 0.257545 0.911522 0.539961 0.490874 2 2 0 -245.451 
 0.520698 0.278319 0.883616 0.589049 0.490874 2 2 0 -245.238 
 0.558308 0.298422 0.853581 0.638136 0.490874 2 2 0 -245.075 
 0.594573 0.317806 0.82149 0.687223 0.490874 2 2 0 -244.983 
 0.629406 0.336425 0.78742 0.736311 0.490874 2 2 0 -244.925 
 0.662716 0.354229 0.751461 0.785388 0.490874 2 2 0 -244.925 
 9.11522e-06 5.46345e-06 1.06272 1e-05 0.539961 2 2 0 0 
 0.0447262 0.0268079 1.06144 0.0490874 0.539961 2 2 0.2 -90.7029 
 0.0893447 0.0535512 1.0576 0.0981748 0.539961 2 2 0.2 -170.188 
 0.133748 0.0801655 1.05121 0.147262 0.539961 2 2 0.2 -213.404 
 0.177829 0.106587 1.0423 0.19635 0.539961 2 2 0.2 -239.503 
 0.221482 0.132751 1.03087 0.245437 0.539961 2 2 0.2 -249.812 
 0.264601 0.158596 1.01696 0.294524 0.539961 2 2 0 -248.444 
 0.307082 0.184058 1.00059 0.343612 0.539961 2 2 0 -247.497 
 0.348824 0.209077 0.981821 0.392699 0.539961 2 2 0 -246.801 
 0.389726 0.233593 0.960684 0.441786 0.539961 2 2 0 -246.289 
 0.429688 0.257545 0.937231 0.490874 0.539961 2 2 0 -245.89 
 0.468616 0.280877 0.911522 0.539961 0.539961 2 2 0 -245.601 
 0.506414 0.303533 0.883616 0.589049 0.539961 2 2 0 -245.375 
 0.542993 0.325457 0.853581 0.638136 0.539961 2 2 0 -245.228 
 0.578263 0.346598 0.82149 0.687223 0.539961 2 2 0 -245.123 
 0.61214 0.366903 0.78742 0.736311 0.539961 2 2 0 -245.081 
 0.644537 0.38632 0.751461 0.785388 0.539961 2 2 0 -245.081 
 8.83616e-06 5.90413e-06 1.06272 1e-05 0.589049 2 2 0 0 
 0.043357 0.0289702 1.06144 0.0490874 0.589049 2 2 0.2 -90.6728 
 0.0866095 0.0578706 1.0576 0.0981748 0.589049 2 2 0.2 -170.341 
 0.129653 0.0866316 1.05121 0.147262 0.589049 2 2 0.2 -213.488 
 0.172385 0.115184 1.0423 0.19635 0.589049 2 2 0.2 -239.643 
 0.214701 0.143459 1.03087 0.245437 0.589049 2 2 0.2 -249.953 
 0.2565 0.171388 1.01696 0.294524 0.589049 2 2 0 -248.596 
 0.297681 0.198904 1.00059 0.343612 0.589049 2 2 0 -247.631 
 0.338145 0.225941 0.981821 0.392699 0.589049 2 2 0 -246.949 
 0.377794 0.252434 0.960684 0.441786 0.589049 2 2 0 -246.424 
 0.416534 0.278319 0.937231 0.490874 0.589049 2 2 0 -246.04 
 0.454269 0.303533 0.911522 0.539961 0.589049 2 2 0 -245.739 
 0.490911 0.328016 0.883616 0.589049 0.589049 2 2 0 -245.528 
 0.526369 0.351709 0.853581 0.638136 0.589049 2 2 0 -245.369 
 0.56056 0.374554 0.82149 0.687223 0.589049 2 2 0 -245.28 
 0.5934 0.396497 0.78742 0.736311 0.589049 2 2 0 -245.223 
 0.624804 0.417481 0.751461 0.785388 0.589049 2 2 0 -245.223 
 8.53581e-06 6.33059e-06 1.06272 1e-05 0.638136 2 2 0 0 
 0.0418832 0.0310627 1.06144 0.0490874 0.638136 2 2 0.2 -90.8432 
 0.0836656 0.0620506 1.0576 0.0981748 0.638136 2 2 0.2 -170.443 
 0.125246 0.092889 1.05121 0.147262 0.638136 2 2 0.2 -213.687 
 0.166525 0.123504 1.0423 0.19635 0.638136 2 2 0.2 -239.795 
 0.207403 0.153821 1.03087 0.245437 0.638136 2 2 0.2 -250.102 
 0.247782 0.183767 1.01696 0.294524 0.638136 2 2 0 -248.731 
 0.287563 0.213271 1.00059 0.343612 0.638136 2 2 0 -247.781 
 0.326651 0.242261 0.981821 0.392699 0.638136 2 2 0 -247.085 
 0.364953 0.270668 0.960684 0.441786 0.638136 2 2 0 -246.574 
 0.402375 0.298422 0.937231 0.490874 0.638136 2 2 0 -246.178 
 0.438828 0.325457 0.911522 0.539961 0.638136 2 2 0 -245.891 
 0.474224 0.351709 0.883616 0.589049 0.638136 2 2 0 -245.67 
 0.508478 0.377113 0.853581 0.638136 0.638136 2 2 0 -245.525 
 0.541506 0.401608 0.82149 0.687223 0.638136 2 2 0 -245.423 
 0.57323 0.425136 0.78742 0.736311 0.638136 2 2 0 -245.382 
 0.603567 0.447636 0.751461 0.785388 0.638136 2 2 0 -245.382 
 8.2149e-06 6.7418e-06 1.06272 1e-05 0.687223 2 2 0 0 
 0.0403086 0.0330804 1.06144 0.0490874 0.687223 2 2 0.2 -90.8087 
 0.0805201 0.0660812 1.0576 0.0981748 0.687223 2 2 0.2 -170.589 
 0.120538 0.0989227 1.05121 0.147262 0.687223 2 2 0.2 -213.767 
 0.160265 0.131526 1.0423 0.19635 0.687223 2 2 0.2 -239.932 
 0.199606 0.163812 1.03087 0.245437 0.687223 2 2 0.2 -250.243 
 0.238466 0.195704 1.01696 0.294524 0.687223 2 2 0 -248.883 
 0.276752 0.227124 1.00059 0.343612 0.687223 2 2 0 -247.917 
 0.314371 0.257997 0.981821 0.392699 0.687223 2 2 0 -247.235 
 0.351232 0.288249 0.960684 0.441786 0.687223 2 2 0 -246.712 
 0.387248 0.317806 0.937231 0.490874 0.687223 2 2 0 -246.329 
 0.42233 0.346598 0.911522 0.539961 0.687223 2 2 0 -246.032 
 0.456396 0.374554 0.883616 0.589049 0.687223 2 2 0 -245.824 
 0.489361 0.401608 0.853581 0.638136 0.687223 2 2 0 -245.669 
 0.521148 0.427695 0.82149 0.687223 0.687223 2 2 0 -245.581 
 0.551679 0.452751 0.78742 0.736311 0.687223 2 2 0 -245.526 
 0.580876 0.476712 0.751461 0.785388 0.687223 2 2 0 -245.526 
 7.8742e-06 7.13676e-06 1.06272 1e-05 0.736311 2 2 0 0 
 0.0386369 0.0350184 1.06144 0.0490874 0.736311 2 2 0.2 -90.9747 
 0.0771807 0.0699525 1.0576 0.0981748 0.736311 2 2 0.2 -170.684 
 0.115539 0.104718 1.05121 0.147262 0.736311 2 2 0.2 -213.959 
 0.153618 0.139231 1.0423 0.19635 0.736311 2 2 0.2 -240.081 
 0.191328 0.173409 1.03087 0.245437 0.736311 2 2 0.2 -250.39 
 0.228576 0.207169 1.01696 0.294524 0.736311 2 2 0 -249.017 
 0.265274 0.24043 1.00059 0.343612 0.736311 2 2 0 -248.067 
 0.301333 0.273112 0.981821 0.392699 0.736311 2 2 0 -247.372 
 0.336666 0.305136 0.960684 0.441786 0.736311 2 2 0 -246.862 
 0.371187 0.336425 0.937231 0.490874 0.736311 2 2 0 -246.469 
 0.404815 0.366903 0.911522 0.539961 0.736311 2 2 0 -246.185 
 0.437467 0.396497 0.883616 0.589049 0.736311 2 2 0 -245.967 
 0.469066 0.425136 0.853581 0.638136 0.736311 2 2 0 -245.825 
 0.499534 0.452751 0.82149 0.687223 0.736311 2 2 0 -245.724 
 0.528799 0.479276 0.78742 0.736311 0.736311 2 2 0 -245.684 
 0.556785 0.50464 0.751461 0.785388 0.736311 2 2 0 -245.684 
 7.51453e-06 7.51453e-06 1.06272 1e-05 0.785398 2 2 0 0 
 0.0368721 0.0368721 1.06144 0.0490874 0.785398 2 2 0.2 -90.9355 
 0.0736553 0.0736553 1.0576 0.0981748 0.785398 2 2 0.2 -170.821 
 0.110261 0.110261 1.05121 0.147262 0.785398 2 2 0.2 -214.033 
 0.146601 0.146601 1.0423 0.19635 0.785398 2 2 0.2 -240.213 
 0.182588 0.182588 1.03087 0.245437 0.785398 2 2 0.2 -250.529 
 0.218135 0.218135 1.01696 0.294524 0.785398 2 2 0 -249.167 
 0.253157 0.253157 1.00059 0.343612 0.785398 2 2 0 -248.202 
 0.287569 0.287569 0.981821 0.392699 0.785398 2 2 0 -247.52 
 0.321288 0.321288 0.960684 0.441786 0.785398 2 2 0 -247 
 0.354233 0.354233 0.937231 0.490874 0.785398 2 2 0 -246.62 
 0.386324 0.386324 0.911522 0.539961 0.785398 2 2 0 -246.326 
 0.417485 0.417485 0.883616 0.589049 0.785398 2 2 0 -246.12 
 0.44764 0.44764 0.853581 0.638136 0.785398 2 2 0 -245.967 
 0.476717 0.476717 0.82149 0.687223 0.785398 2 2 0 -245.881 
 0.504645 0.504645 0.78742 0.736311 0.785398 2 2 0 -245.828 
 0.531352 0.531352 0.751461 0.785388 0.785398 2 2 0 -245.828 
 7.13676e-06 7.8742e-06 1.06272 1e-05 0.834486 2 2 0 0 
 0.0350184 0.0386369 1.06144 0.0490874 0.834486 2 2 0.2 -91.097 
 0.0699525 0.0771807 1.0576 0.0981748 0.834486 2 2 0.2 -170.908 
 0.104718 0.115539 1.05121 0.147262 0.834486 2 2 0.2 -214.218 
 0.139231 0.153618 1.0423 0.19635 0.834486 2 2 0.2 -240.356 
 0.173409 0.191328 1.03087 0.245437 0.834486 2 2 0.2 -250.671 
 0.207169 0.228576 1.01696 0.294524 0.834486 2 2 0 -249.3 
 0.24043 0.265274 1.00059 0.343612 0.834486 2 2 0 -248.35 
 0.273112 0.301333 0.981821 0.392699 0.834486 2 2 0 -247.656 
 0.305136 0.336666 0.960684 0.441786 0.834486 2 2 0 -247.149 
 0.336425 0.371187 0.937231 0.490874 0.834486 2 2 0 -246.758 
 0.366903 0.404815 0.911522 0.539961 0.834486 2 2 0 -246.477 
 0.396497 0.437467 0.883616 0.589049 0.834486 2 2 0 -246.261 
 0.425136 0.469066 0.853581 0.638136 0.834486 2 2 0 -246.121 
 0.452751 0.499534 0.82149 0.687223 0.834486 2 2 0 -246.023 
 0.479276 0.528799 0.78742 0.736311 0.834486 2 2 0 -245.984 
 0.50464 0.556785 0.751461 0.785388 0.834486 2 2 0 -245.984 
 6.7418e-06 8.2149e-06 1.06272 1e-05 0.883573 2 2 0 0 
 0.0330804 0.0403086 1.06144 0.0490874 0.883573 2 2 0.2 -91.0531 
 0.0660812 0.0805201 1.0576 0.0981748 0.883573 2 2 0.2 -171.037 
 0.0989227 0.120538 1.05121 0.147262 0.883573 2 2 0.2 -214.286 
 0.131526 0.160265 1.0423 0.19635 0.883573 2 2 0.2 -240.482 
 0.163812 0.199606 1.03087 0.245437 0.883573 2 2 0.2 -250.805 
 0.195704 0.238466 1.01696 0.294524 0.883573 2 2 0 -249.445 
 0.227124 0.276752 1.00059 0.343612 0.883573 2 2 0 -248.482 
 0.257997 0.314371 0.981821 0.392699 0.883573 2 2 0 -247.802 
 0.288249 0.351232 0.960684 0.441786 0.883573 2 2 0 -247.284 
 0.317806 0.387248 0.937231 0.490874 0.883573 2 2 0 -246.906 
 0.346598 0.42233 0.911522 0.539961 0.883573 2 2 0 -246.615 
 0.374554 0.456396 0.883616 0.589049 0.883573 2 2 0 -246.412 
 0.401608 0.489361 0.853581 0.638136 0.883573 2 2 0 -246.262 
 0.427695 0.521148 0.82149 0.687223 0.883573 2 2 0 -246.176 
 0.452751 0.551679 0.78742 0.736311 0.883573 2 2 0 -246.125 
 0.476712 0.580876 0.751461 0.785388 0.883573 2 2 0 -246.125 
 6.33059e-06 8.53581e-06 1.06272 1e-05 0.93266 2 2 0 0 
 0.0310627 0.0418832 1.06144 0.0490874 0.93266 2 2 0.2 -91.2103 
 0.0620506 0.0836656 1.0576 0.0981748 0.93266 2 2 0.2 -171.117 
 0.092889 0.125246 1.05121 0.147262 0.93266 2 2 0.2 -214.463 
 0.123504 0.166525 1.0423 0.19635 0.93266 2 2 0.2 -240.62 
 0.153821 0.207403 1.03087 0.245437 0.93266 2 2 0.2 -250.942 
 0.183767 0.247782 1.01696 0.294524 0.93266 2 2 0 -249.574 
 0.213271 0.287563 1.00059 0.343612 0.93266 2 2 0 -248.626 
 0.242261 0.326651 0.981821 0.392699 0.93266 2 2 0 -247.934 
 0.270668 0.364953 0.960684 0.441786 0.93266 2 2 0 -247.429 
 0.298422 0.402375 0.937231 0.490874 0.93266 2 2 0 -247.042 
 0.325457 0.438828 0.911522 0.539961 0.93266 2 2 0 -246.763 
 0.351709 0.474224 0.883616 0.589049 0.93266 2 2 0 -246.55 
 0.377113 0.508478 0.853581 0.638136 0.93266 2 2 0 -246.412 
 0.401608 0.541506 0.82149 0.687223 0.93266 2 2 0 -246.316 
 0.425136 0.57323 0.78742 0.736311 0.93266 2 2 0 -246.277 
 0.447636 0.603567 0.751461 0.785388 0.93266 2 2 0 -246.277 
 5.90413e-06 8.83616e-06 1.06272 1e-05 0.981748 2 2 0 0 
 0.0289702 0.043357 1.06144 0.0490874 0.981748 2 2 0.2 -91.162 
 0.0578706 0.0866095 1.0576 0.0981748 0.981748 2 2 0.2 -171.239 
 0.0866316 0.129653 1.05121 0.147262 0.981748 2 2 0.2 -214.523 
 0.115184 0.172385 1.0423 0.19635 0.981748 2 2 0.2 -240.738 
 0.143459 0.214701 1.03087 0.245437 0.981748 2 2 0.2 -251.071 
 0.171388 0.2565 1.01696 0.294524 0.981748 2 2 0 -249.714 
 0.198904 0.297681 1.00059 0.343612 0.981748 2 2 0 -248.754 
 0.225941 0.338145 0.981821 0.392699 0.981748 2 2 0 -248.076 
 0.252434 0.377794 0.960684 0.441786 0.981748 2 2 0 -247.561 
 0.278319 0.416534 0.937231 0.490874 0.981748 2 2 0 -247.186 
